"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
"ENSG00000001630",493.173741690502,-0.2596829067087,0.117589193719569,-2.20839091156626,0.027217034799832,0.116618444563451,"ENSG00000001630"
"ENSG00000001631",1097.09938127831,-0.113470836438687,0.0687256547238493,-1.65106955902612,0.0987243722771359,0.282258352496182,"ENSG00000001631"
"ENSG00000002016",370.385740298477,0.0329027091982363,0.0827409317276092,0.397659399178089,0.690881269256489,0.904912058794153,"ENSG00000002016"
"ENSG00000002330",231.348401784826,-0.109141909571581,0.0952720758843554,-1.14558131077212,0.251968433913617,0.51486058698957,"ENSG00000002330"
"ENSG00000002549",2999.07062708822,0.0930227611634425,0.165467689951675,0.562180817237552,0.573992829757942,0.826250626262836,"ENSG00000002549"
"ENSG00000002586",5713.14674563865,0.3067766121708,0.0718292490633801,4.27091492909956,1.94672662608243e-05,0.000532511422753415,"ENSG00000002586"
"ENSG00000002587",44.8468809862873,-0.617651437364971,0.21081559762773,-2.92981849690105,0.00339160043546286,0.0260881905495803,"ENSG00000002587"
"ENSG00000002726",2.8525577951453,1.62703145674575,0.613829534216744,2.65062426300792,0.00803431663561881,0.048462957623259,"ENSG00000002726"
"ENSG00000002745",32.2384665748392,-0.757678591124632,0.241064452722581,-3.14305399476121,0.00167194995560798,0.0157066915712465,"ENSG00000002745"
"ENSG00000002746",0.333722097527654,-0.275287945699826,1.00076024748993,-0.275078817719123,0.783255685057256,0.951124452112341,"ENSG00000002746"
"ENSG00000002822",758.556030965541,0.0935816198572094,0.0953791172902137,0.981154182549887,0.326516714454463,0.601140873045411,"ENSG00000002822"
"ENSG00000002834",7179.94975268897,0.239418862411464,0.0673770622879937,3.55341794790788,0.000380259800410497,0.00517142571562507,"ENSG00000002834"
"ENSG00000002919",1170.23701134948,0.115570465698805,0.0798201234909376,1.44788633046811,0.147648843216854,0.36717707021708,"ENSG00000002919"
"ENSG00000002933",944.631610189672,0.793959576103378,0.399390755609879,1.98792677334503,0.0468197892023425,0.169058240877862,"ENSG00000002933"
"ENSG00000003056",7092.71973085039,0.128211888700756,0.0625481725485373,2.0498103058289,0.0403829455340438,0.15304770252654,"ENSG00000003056"
"ENSG00000003096",12.4902730054419,-0.0197169833276013,0.219963594785523,-0.0896374845429606,0.928575295933824,0.990989466514019,"ENSG00000003096"
"ENSG00000003137",0.382476101327849,-0.675086310383446,1.06527076604253,-0.633722741581826,0.526261780756514,0.788101708897109,"ENSG00000003137"
"ENSG00000003147",97.3628679891729,0.144826513628165,0.104590958030379,1.38469439763712,0.166145932881176,0.394934900402066,"ENSG00000003147"
"ENSG00000003249",94.2442112632325,-0.654955358870224,0.209960326626394,-3.11942436646929,0.0018120477499361,0.0165954680836172,"ENSG00000003249"
"ENSG00000003393",513.87354006346,0.0140787924639801,0.0629589120811773,0.223618737976719,0.823053982068513,0.969107193691126,"ENSG00000003393"
"ENSG00000003400",1670.94123157463,-0.147163247035442,0.0550796170448563,-2.67182770925211,0.00754393707319481,0.0463345648986479,"ENSG00000003400"
"ENSG00000003402",10113.0921021954,0.227632911080337,0.048288040759666,4.71406392761485,2.42824425680917e-06,0.000106367054802825,"ENSG00000003402"
"ENSG00000003436",7.87389519441798,-0.648467518385748,0.242780111880851,-2.67100757702919,0.00756239397315248,0.0464171197266908,"ENSG00000003436"
"ENSG00000003509",578.735985640931,-0.123149730241008,0.0615567923547623,-2.00058718997693,0.0454368952079797,0.16538926648674,"ENSG00000003509"
"ENSG00000003756",6598.2203281306,-0.127981638624473,0.062118860194603,-2.06027023392795,0.0393727138746815,0.150374833725943,"ENSG00000003756"
"ENSG00000003987",0.397515139634699,0.124209159895337,1.22997578727978,0.100985044730058,0.919562332058013,0.990041917127159,"ENSG00000003987"
"ENSG00000003989",0.0589107807173164,0.405394911353226,5.08583087694567,0.0797106551833843,0.936467384810918,0.991216152550221,"ENSG00000003989"
"ENSG00000004059",3410.99285342113,-0.115672317328976,0.065637386896066,-1.76229315027635,0.0780197805950257,0.24053195883684,"ENSG00000004059"
"ENSG00000004139",994.373523414441,-0.0356621354438858,0.053052539491681,-0.672204116628156,0.501453760635216,0.767615163521799,"ENSG00000004139"
"ENSG00000004142",1577.31889154722,0.0897952692154288,0.0551259054238519,1.62891236933001,0.103331571190883,0.290719255888908,"ENSG00000004142"
"ENSG00000004399",2599.02467028334,0.34923742137598,0.114685980326587,3.04516228035432,0.0023255479247783,0.0199822549568752,"ENSG00000004399"
"ENSG00000004455",4056.00682827042,0.0895335828898415,0.0518980736406915,1.72518123716332,0.0844948159381818,0.253320790091625,"ENSG00000004455"
"ENSG00000004468",883.390932401142,0.0404890819225768,0.153205611690312,0.264279365983153,0.79156465878385,0.954942809812637,"ENSG00000004468"
"ENSG00000004478",1238.08285446643,0.212077246108392,0.0723208235210254,2.93245065229016,0.0033629836279416,0.0259199098858986,"ENSG00000004478"
"ENSG00000004487",1567.94423437593,-0.093057148641121,0.0296555476340767,-3.13793391338998,0.0017014323357329,0.0159051048944767,"ENSG00000004487"
"ENSG00000004534",6768.48014269232,0.182717581634196,0.0876837208522483,2.08382559337422,0.0371760344296186,0.144433795534056,"ENSG00000004534"
"ENSG00000004660",288.642133245369,-0.0191073319608354,0.10131639791409,-0.18859071536512,0.850413610298323,0.978311421753814,"ENSG00000004660"
"ENSG00000004700",2417.14178711028,0.169562659239719,0.0621614315983014,2.72777918525854,0.00637622750775525,0.040844388732223,"ENSG00000004700"
"ENSG00000004766",905.151995162174,-0.124476567332157,0.0562736034582781,-2.21198856448647,0.0269674550884514,0.115914214457057,"ENSG00000004766"
"ENSG00000004776",0.29024969276942,-0.134104798971655,1.03763754670445,-0.129240503485609,0.897167347794995,0.987206850047573,"ENSG00000004776"
"ENSG00000004777",282.837160799246,-0.0351749064131611,0.109919520168227,-0.320006004023011,0.748963779141731,0.935110600759348,"ENSG00000004777"
"ENSG00000004779",682.030739167945,0.025407885320123,0.0757879401424175,0.335249714827683,0.737436722664661,0.928688164030923,"ENSG00000004779"
"ENSG00000004799",790.627212732064,0.782342927181339,0.241595810772232,3.23823051683171,0.00120273586504348,0.0122115156730655,"ENSG00000004799"
"ENSG00000004809",45.4488096622496,-0.172144858534471,0.243731963509485,-0.7062875794203,0.480009315936408,0.748749119521181,"ENSG00000004809"
"ENSG00000004838",46.982069638205,0.499173016755564,0.141011071710049,3.53995619423402,0.00040019345259246,0.00535913655525975,"ENSG00000004838"
"ENSG00000004846",0.210379832726776,-0.841927250034593,1.68762176234019,-0.498883854677906,0.617861208762644,0.855952095994932,"ENSG00000004846"
"ENSG00000004848",0.171634101448617,0.798045208742907,1.47584552827396,0.540737626976611,0.588688439655453,0.836651074324065,"ENSG00000004848"
"ENSG00000004864",446.377412137353,0.0275157871804898,0.0639676930644825,0.430151313300491,0.667085575361463,0.890218987800204,"ENSG00000004864"
"ENSG00000004866",244.726383413192,0.18858579491175,0.0653396450984258,2.88623843346056,0.00389876669595712,0.0289025765471301,"ENSG00000004866"
"ENSG00000004897",1738.20017591829,0.0908413947219832,0.0541285907913296,1.67825161146694,0.0932979900475076,0.271200789175713,"ENSG00000004897"
"ENSG00000004939",18.127007476723,0.605987302175391,0.49322755875423,1.22861606457264,0.219215789480575,0.472652074423156,"ENSG00000004939"
"ENSG00000004948",0.430428519888302,-0.657945145933735,0.947285343543039,-0.694558561914288,0.48733198866735,0.755757592102672,"ENSG00000004948"
"ENSG00000004961",473.713687108262,-0.0200789204575016,0.0773501073617928,-0.259584907407894,0.795183979484835,0.956639715197197,"ENSG00000004961"
"ENSG00000004975",928.083053050369,0.0439964049775997,0.0532202083969529,0.826686071002282,0.408415018273521,0.685151927893144,"ENSG00000004975"
"ENSG00000005001",5.980124266006,-0.354348058001079,0.335554766078711,-1.05600663087575,0.290965185433947,0.561153396439153,"ENSG00000005001"
"ENSG00000005007",1953.48357221812,0.101423913941388,0.0638571767499566,1.58829311133704,0.11222007448203,0.307056350638794,"ENSG00000005007"
"ENSG00000005020",2453.49617731463,0.220386826268789,0.103083781397204,2.13793890058797,0.0325217024830254,0.131495445489608,"ENSG00000005020"
"ENSG00000005022",6899.78689133132,-0.0428629640374711,0.067762718576345,-0.632544929394759,0.527030859455517,0.788762038083088,"ENSG00000005022"
"ENSG00000005059",2997.18919637848,-0.10538141432611,0.0682540787142757,-1.54395775770787,0.12259856641288,0.326323373758259,"ENSG00000005059"
"ENSG00000005073",0.213118992245397,0.722864942577965,1.81086578141389,0.399181954840169,0.689759138512697,0.904463436795498,"ENSG00000005073"
"ENSG00000005075",959.807144928913,0.0731649005115856,0.0694689758172593,1.05320252171341,0.292248182985541,0.56233065427376,"ENSG00000005075"
"ENSG00000005100",698.081452770093,0.0571173601054709,0.0422913969874967,1.35056688059648,0.17683421605293,0.412329356247769,"ENSG00000005100"
"ENSG00000005102",53.2005330510974,-0.163392137109337,0.179561369586569,-0.909951497282177,0.362848089521493,0.639322774555462,"ENSG00000005102"
"ENSG00000005108",0.207429235374811,-0.0816326367286402,1.41602022368005,-0.0576493438183301,0.954027944316749,0.993466302745219,"ENSG00000005108"
"ENSG00000005156",742.100065395027,-0.045712044629846,0.0472706628531007,-0.967027789982587,0.333530141480158,0.609212065032622,"ENSG00000005156"
"ENSG00000005175",1118.22328729429,-0.0798382691602353,0.0663362223623581,-1.20353957938881,0.228767584720512,0.484706991425237,"ENSG00000005175"
"ENSG00000005187",202.081207440274,-0.265522856540263,0.0728518391236787,-3.64469668486326,0.000267707338806704,0.00397529893841924,"ENSG00000005187"
"ENSG00000005189",27.574732489381,0.168452586227931,0.125358949854211,1.34376194459061,0.17902537909954,0.415228324699572,"ENSG00000005189"
"ENSG00000005194",1023.80645058406,0.00424002629390205,0.0432732342683293,0.0979826529168222,0.921946068045296,0.990123845998474,"ENSG00000005194"
"ENSG00000005206",810.68510870187,-0.300303837194573,0.0996003340496449,-3.01508865467147,0.0025690415111034,0.0215284735560412,"ENSG00000005206"
"ENSG00000005238",1265.93109517265,0.162696915184513,0.0991854170259263,1.64033100896259,0.1009363615182,0.286073136624169,"ENSG00000005238"
"ENSG00000005243",69.5829932592377,0.213634361514024,0.12942104946123,1.65069254501774,0.0988013708492639,0.282436503854816,"ENSG00000005243"
"ENSG00000005249",654.047453780734,-0.74257085234205,0.176213082925819,-4.21405062559772,2.50831023440329e-05,0.000648317282359884,"ENSG00000005249"
"ENSG00000005302",3305.18665922123,-0.246408232577794,0.0530439734908629,-4.64535773550672,3.39487655999409e-06,0.000139494607368988,"ENSG00000005302"
"ENSG00000005339",4674.64452272396,0.0599946874617554,0.0571634030103456,1.04952966937426,0.293934407369814,0.564445641474088,"ENSG00000005339"
"ENSG00000005379",1674.26224500296,0.436382158275082,0.140358233085956,3.10905992958631,0.00187683644938055,0.0170002660958963,"ENSG00000005379"
"ENSG00000005381",109.451639450567,-0.108935740492287,0.166088916885655,-0.655888078114711,0.511896139514947,0.776812086716575,"ENSG00000005381"
"ENSG00000005421",0.140933172385344,-0.632383418461833,1.78826092996028,-0.35363039468512,0.723615892725698,0.922081612690688,"ENSG00000005421"
"ENSG00000005436",620.058247254314,-0.0876190954532183,0.0740593819063416,-1.18309244821979,0.236772510433643,0.495530824014962,"ENSG00000005436"
"ENSG00000005448",428.19383877154,0.0325407807735648,0.0705359934498053,0.461335825612514,0.644557685630431,0.875218492774551,"ENSG00000005448"
"ENSG00000005469",329.779403024324,-0.00752646806322256,0.0849723443636212,-0.0885755020599953,0.929419278066406,0.990989466514019,"ENSG00000005469"
"ENSG00000005471",137.790798518011,-0.580050623770655,0.187214086556367,-3.09832787927531,0.00194615981736605,0.0174718269318156,"ENSG00000005471"
"ENSG00000005483",6530.37164964193,0.119146228247689,0.0590114241367001,2.01903665249099,0.0434834101031348,0.160557983157312,"ENSG00000005483"
"ENSG00000005486",930.839952252584,-0.070974864136123,0.0769199875252181,-0.922710291819198,0.356158201023198,0.632519597864434,"ENSG00000005486"
"ENSG00000005513",32.0241146084831,-0.766967693857211,0.222379306828613,-3.44891664964271,0.000562840407348714,0.00700449867624768,"ENSG00000005513"
"ENSG00000005700",1739.62426744474,0.0786060882823611,0.0562804027729654,1.39668666906058,0.162507814722189,0.390140484033419,"ENSG00000005700"
"ENSG00000005801",760.037897731482,-0.140831775803287,0.0582550174334401,-2.41750465467109,0.0156273341223338,0.0782587591594996,"ENSG00000005801"
"ENSG00000005810",6869.54807330469,-0.00296661601728328,0.0633050723683639,-0.0468622166644236,0.962623041725177,0.993945505389559,"ENSG00000005810"
"ENSG00000005812",1927.76627515786,-0.187826700184279,0.0897109878548338,-2.09368667847255,0.0362879003988571,0.142150402255046,"ENSG00000005812"
"ENSG00000005844",22274.6689206311,0.394832349410184,0.074156676095256,5.32429944544726,1.01342843809338e-07,7.88997120021687e-06,"ENSG00000005844"
"ENSG00000005882",585.019603460138,0.104388138984216,0.0682969369580043,1.52844539790129,0.126401990556228,0.332700558225605,"ENSG00000005882"
"ENSG00000005884",167.530576093958,-0.114914379080659,0.0974818180160004,-1.17882884643983,0.238466335310368,0.497905279915132,"ENSG00000005884"
"ENSG00000005889",1860.3907760914,0.050535082520114,0.0952430041668899,0.530591017809179,0.595702221391174,0.841527105092658,"ENSG00000005889"
"ENSG00000005893",3754.49087674769,0.19964846555064,0.103059014411037,1.9372246735678,0.0527178854344232,0.183886257374199,"ENSG00000005893"
"ENSG00000005961",355.610580462263,-1.184027236936,0.282201944184363,-4.19567356404345,2.72061852861459e-05,0.000686581290095256,"ENSG00000005961"
"ENSG00000006007",1927.97453725608,0.155164715587412,0.0771632509658768,2.01086286081997,0.0443399441617498,0.162441822486273,"ENSG00000006007"
"ENSG00000006015",590.836646768523,-0.123593040034631,0.0778140974258984,-1.58831168288403,0.112215876990581,0.307056350638794,"ENSG00000006015"
"ENSG00000006016",0.396492458131076,-0.672349948726723,0.969571710161896,-0.69345046032176,0.488026904714791,0.756469238889684,"ENSG00000006016"
"ENSG00000006025",1144.03817618847,0.339824388541918,0.0752657771282107,4.51499209213037,6.33191285394803e-06,0.000219163252327428,"ENSG00000006025"
"ENSG00000006042",2.18391544533763,-0.377674058486328,0.530808339297488,-0.711507394526188,0.476769870219892,0.746201970589674,"ENSG00000006042"
"ENSG00000006047",3.6188839059679,-0.702199621134592,0.436750187867277,-1.60778321484771,0.107882665862095,0.298994000586937,"ENSG00000006047"
"ENSG00000006062",2104.9441934503,0.0796118726340811,0.0638591131212051,1.24667989802766,0.212514892454715,0.46285770323536,"ENSG00000006062"
"ENSG00000006071",0.186392178563425,-0.171124328816648,1.47093957158432,-0.116336749736316,0.907385661259682,0.98830627353943,"ENSG00000006071"
"ENSG00000006118",1.44167958150863,-0.738672626153252,0.501809019576267,-1.47201942838133,0.14101563120116,0.356712784530165,"ENSG00000006118"
"ENSG00000006125",5845.42892889459,0.235358623964561,0.0563043175288948,4.18011680620723,2.91359397640128e-05,0.000725910490791327,"ENSG00000006125"
"ENSG00000006194",1360.41798009931,-0.0738244824765195,0.0405578694912252,-1.82022585018899,0.0687246180143642,0.219604180978409,"ENSG00000006194"
"ENSG00000006210",0.083923796475733,0.418637915963661,2.45387863435709,0.170602535146708,0.864536304393221,0.982349927157401,"ENSG00000006210"
"ENSG00000006282",823.767936814968,0.0939142181374829,0.178352766388824,0.526564404012338,0.598496116549118,0.843574290141509,"ENSG00000006282"
"ENSG00000006283",0.246162507437714,-1.52444235695605,1.73676809175386,-0.877746639976905,0.38008122771644,0.656743031903749,"ENSG00000006283"
"ENSG00000006327",31.8031379035299,-0.351925186750663,0.22505894083861,-1.56370231477731,0.117887493896272,0.317637173549855,"ENSG00000006327"
"ENSG00000006432",295.116500531205,-0.15262478629292,0.10489962380988,-1.45496028250337,0.145680257336548,0.364244505670554,"ENSG00000006432"
"ENSG00000006451",971.527097446868,0.0739761863942709,0.0795591477343823,0.929826280206636,0.352461037106382,0.628857463681176,"ENSG00000006451"
"ENSG00000006453",20.8216472773745,-0.912802015738826,0.197581904006285,-4.61986648185044,3.83987066629278e-06,0.000154054452989564,"ENSG00000006453"
"ENSG00000006459",3318.17242120749,0.054551322984595,0.073120908922318,0.746042736456533,0.455641599229081,0.726894636898559,"ENSG00000006459"
"ENSG00000006468",6.4204344998028,0.396889051705821,0.295103744135378,1.34491364339908,0.178653123767275,0.414715061569857,"ENSG00000006468"
"ENSG00000006530",823.485117601088,0.272174558035595,0.0576427937333975,4.72174473871658,2.33830037268148e-06,0.000103369002681988,"ENSG00000006530"
"ENSG00000006534",1216.4267282045,0.0295965843128907,0.143503129770903,0.206243476084044,0.836600728778152,0.973427241145027,"ENSG00000006534"
"ENSG00000006555",320.158497183741,0.36439775553484,0.0955640016746221,3.81312784259022,0.00013721908732291,0.0023800420376334,"ENSG00000006555"
"ENSG00000006576",1525.34377344396,-0.207919325597009,0.0931303459540779,-2.23256258169097,0.0255778039638686,0.111710463371609,"ENSG00000006576"
"ENSG00000006606",0.181999496856731,0.336772849716874,1.74699730941039,0.192772391750583,0.847137226108734,0.977948844078557,"ENSG00000006606"
"ENSG00000006607",520.676780766968,-0.13597993950313,0.0822141838454554,-1.65397177400365,0.0981332478759508,0.281297272006799,"ENSG00000006607"
"ENSG00000006625",420.29312480021,-0.160902370946603,0.0647871011206458,-2.48355564863092,0.0130078008523314,0.0686443497229233,"ENSG00000006625"
"ENSG00000006634",611.10378342537,-0.282211660252547,0.109718855315126,-2.57213456558584,0.0101073597410824,0.0572165227615585,"ENSG00000006634"
"ENSG00000006638",28.5876540715961,-0.470731627665296,0.179338641990611,-2.62481985165217,0.0086694822907318,0.0510766373930063,"ENSG00000006638"
"ENSG00000006652",1909.91642838071,-0.572717736554545,0.178745000742978,-3.20410492139062,0.00135483093284688,0.0133607173531516,"ENSG00000006652"
"ENSG00000006659",1.74812918192808,-0.301656804409096,0.485749759956326,-0.621012770930073,0.534591220456144,0.79522158386704,"ENSG00000006659"
"ENSG00000006695",614.27580158255,0.0240275026059364,0.0462866240881301,0.51910250702639,0.60368926016417,0.847244524372864,"ENSG00000006695"
"ENSG00000006704",10.5747214755045,-0.935965126833383,0.237482723089705,-3.94119249879007,8.10775255948085e-05,0.0016123276289433,"ENSG00000006704"
"ENSG00000006712",1131.67886458495,-0.136656072877894,0.0665725737768049,-2.05273831437035,0.0400979639850464,0.152358001863751,"ENSG00000006712"
"ENSG00000006715",1305.51300926683,0.106321229535961,0.0727272418846603,1.4619175260981,0.143763811656274,0.36114671432399,"ENSG00000006715"
"ENSG00000006740",4.51622450335747,0.315993089904779,0.332128921086282,0.951416964446432,0.34139275193161,0.617571600388664,"ENSG00000006740"
"ENSG00000006744",1419.24870911823,-0.0779879684968635,0.0419700933491673,-1.85817953388971,0.063143523348665,0.207990742376641,"ENSG00000006744"
"ENSG00000006747",15.1183257179313,-0.187300926437448,0.237077374494936,-0.790041339189237,0.429503626322498,0.704122313229466,"ENSG00000006747"
"ENSG00000006756",631.735648386564,0.183588126375509,0.105479408410715,1.74051152866402,0.081769237509034,0.247625580676964,"ENSG00000006756"
"ENSG00000006757",176.543443892621,-0.0366532387965508,0.0831146263642466,-0.44099625300509,0.659215709635196,0.885431172472224,"ENSG00000006757"
"ENSG00000006831",1985.3146333656,0.284802334308051,0.0528662113613139,5.38722800394321,7.15526410661513e-08,5.98242299000908e-06,"ENSG00000006831"
"ENSG00000006837",10.9471290805749,-0.146332065509115,0.223888207297,-0.653594341907424,0.513373190490274,0.777871714150178,"ENSG00000006837"
"ENSG00000007001",0.0656437132645508,0.312045049840175,3.32208730896139,0.0939304180833623,0.925164430516122,0.990989466514019,"ENSG00000007001"
"ENSG00000007038",55.9327042468734,-0.150442660474335,0.266890619292937,-0.563686580191154,0.572967451964233,0.825570241431284,"ENSG00000007038"
"ENSG00000007047",686.548803669882,0.325391181577828,0.0710939041370407,4.57692098257262,4.71869590972314e-06,0.000176195189017429,"ENSG00000007047"
"ENSG00000007062",8.35001495847343,0.266673783973978,0.28226378379793,0.944767976910871,0.344777343999468,0.620495783103432,"ENSG00000007062"
"ENSG00000007080",283.334015636203,0.186308916338044,0.11545540718195,1.61368723116132,0.106595284975169,0.296775348207978,"ENSG00000007080"
"ENSG00000007129",361.638570878607,-0.140832186819747,0.104078302540878,-1.35313685351886,0.176011914005676,0.410865392853744,"ENSG00000007129"
"ENSG00000007168",3491.22866559617,0.0706353811099914,0.0386674053340598,1.82674220056273,0.0677385399687264,0.217864546512562,"ENSG00000007168"
"ENSG00000007171",3.70724347449335,-0.79516114685016,0.400295811181399,-1.98643384377016,0.0469851718321983,0.16954866848061,"ENSG00000007171"
"ENSG00000007202",6504.66358618264,0.0482600495424627,0.0515087153331779,0.936929784218038,0.348794677319758,0.62498338099692,"ENSG00000007202"
"ENSG00000007237",4324.02956267883,0.189015165117292,0.129138675302433,1.46366039975734,0.143286760574506,0.360209411122894,"ENSG00000007237"
"ENSG00000007255",429.442595022873,-0.0661655444281869,0.0913777149787031,-0.724088410873568,0.469011458992787,0.740449651886406,"ENSG00000007255"
"ENSG00000007264",878.927884514839,0.701247171425544,0.132920207304592,5.27570025390201,1.3225010453564e-07,9.56078763240733e-06,"ENSG00000007264"
"ENSG00000007312",2616.68500116791,-0.420424940399018,0.145959201281341,-2.88042779563197,0.00397135905264205,0.0292602431349834,"ENSG00000007312"
"ENSG00000007314",17.231842548441,-0.890592631920858,0.256019542561196,-3.4786119177132,0.000504017923859693,0.00644432491743477,"ENSG00000007314"
"ENSG00000007341",271.20341138793,-0.210131266691887,0.0649896401403779,-3.23330405027637,0.00122367250128163,0.0123200116228512,"ENSG00000007341"
"ENSG00000007350",220.328418403651,0.489429308205396,0.26817161152735,1.82506010020184,0.0679919604076498,0.21835093497647,"ENSG00000007350"
"ENSG00000007372",0.0913173966263751,-0.836609696706165,2.78044461709878,-0.30089061711976,0.763497905423283,0.941716015853603,"ENSG00000007372"
"ENSG00000007376",350.923957285191,0.0100007630508318,0.100451735465717,0.0995578922003289,0.920695324828107,0.990070463013507,"ENSG00000007376"
"ENSG00000007384",2.56076957127489,0.160468943786999,0.372865358300673,0.430366994988038,0.666928700123322,0.890133183187915,"ENSG00000007384"
"ENSG00000007392",2185.26384362044,-0.174256227716104,0.0805838552216865,-2.16242108592005,0.0305857337226501,0.126462683100794,"ENSG00000007392"
"ENSG00000007402",669.935218059839,0.900703176417646,0.154689082421229,5.82266804043074,5.79155193849839e-09,8.01234127894418e-07,"ENSG00000007402"
"ENSG00000007516",259.811990035024,-0.18671030129599,0.204408077646949,-0.913419388535486,0.361022012264672,0.637434727313955,"ENSG00000007516"
"ENSG00000007520",447.031922469842,-0.0127276672493594,0.0841872633756783,-0.151182812447095,0.879831508130914,0.984303469645136,"ENSG00000007520"
"ENSG00000007541",390.089728251734,-0.0615532277271541,0.0913233399496748,-0.674014197915604,0.500302287213749,0.766731440532752,"ENSG00000007541"
"ENSG00000007545",1282.10579598559,0.0829097383719663,0.0537000992843483,1.54394013189714,0.122602836711768,0.326323373758259,"ENSG00000007545"
"ENSG00000007866",2.12178724794404,-0.356947214739201,0.414477922127882,-0.861197172835347,0.389129456906963,0.665447706209062,"ENSG00000007866"
"ENSG00000007923",1029.24124048799,-0.0277070643065504,0.0473927576422296,-0.584626548126035,0.55879885273395,0.814645225964897,"ENSG00000007923"
"ENSG00000007944",3563.32736968333,-0.290865771781868,0.134580932224139,-2.16127030014507,0.0306744657341458,0.126690286956105,"ENSG00000007944"
"ENSG00000007952",0.248460302048045,-0.242981505741169,1.49273631784797,-0.162775905453595,0.870694879888807,0.982853588366381,"ENSG00000007952"
"ENSG00000007968",305.987705330944,0.388948862032996,0.120057288575449,3.2396938715517,0.0011965809049329,0.0121747358739999,"ENSG00000007968"
"ENSG00000008018",3482.71297083362,-0.0787408483743035,0.0545148189844868,-1.4443934666042,0.148628327478114,0.368804605251604,"ENSG00000008018"
"ENSG00000008056",13.5573134346502,-0.676067956002759,0.276863993431581,-2.44187749957392,0.0146111035746451,0.0746867415577952,"ENSG00000008056"
"ENSG00000008083",1763.18535379082,-0.00247734797005518,0.0686856934384599,-0.036067889047008,0.971228226488488,0.995987775084868,"ENSG00000008083"
"ENSG00000008086",271.200651499279,0.0630715732304799,0.0818213750518466,0.770844699084001,0.440798989025262,0.713936204746549,"ENSG00000008086"
"ENSG00000008118",0.142576169074846,-0.931046143876596,1.94968539966491,-0.477536603616468,0.632980062350657,0.86677340913436,"ENSG00000008118"
"ENSG00000008128",1627.02795594682,-0.110269902466128,0.123561061514073,-0.892432463066605,0.372161177419816,0.649071235423823,"ENSG00000008128"
"ENSG00000008130",3491.99814862857,0.141898684647154,0.0965097536913649,1.47030408036209,0.141479416441981,0.357277295141665,"ENSG00000008130"
"ENSG00000008197",0.243434695920605,0.304267572593442,1.80990894693036,0.168112088240397,0.866495099654493,0.982853588366381,"ENSG00000008197"
"ENSG00000008226",254.336148304597,0.10161443958536,0.105400619898825,0.964078196910998,0.335006722878946,0.610474731285775,"ENSG00000008226"
"ENSG00000008256",413.545013512836,0.00556231635404127,0.0936541048764158,0.0593921255387705,0.9526397848992,0.993466302745219,"ENSG00000008256"
"ENSG00000008277",115.934697572713,0.161000668172571,0.113709798253752,1.41589089634375,0.156807450760094,0.381645004875253,"ENSG00000008277"
"ENSG00000008282",1504.2157638382,-0.153850067530865,0.0911376400682739,-1.68810677361858,0.0913907344236792,0.267291836192753,"ENSG00000008282"
